line(330799)	3605|0100001491|2020|003|40|S|S|||||       8509.81|       8509.81|          0.00|       8509.81|MUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"GDN TUP trf 3600-3605,3606"||||0000144000|RFBU|||          0.00|||||000000|00000000|0000145004|||X|||          0.00|||0000910100||||||   0|||20200630|SA|0093600000|010000521736002020|BKPF|0000210030|K|20200630|USD|MUR|10|MUR|||||||20200702|044359|        212.00|00000000||
line(331102)	3606|0100001103|2020|001|40|S|S|||||      13432.42|      13432.42|          0.00|      13432.42|MUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"MS Developer cost trf 3600-3605,3606"||||0000144000|RFBU|||          0.00|||||000000|00000000|0000145004|||X|||          0.00|||0000910100||||||   0|||20200630|SA|0093600000|010000521736002020|BKPF|0000210030|K|20200630|USD|MUR|10|MUR|||||||20200702|044359|        334.64|00000000||
line(331103)	3606|0100001103|2020|002|40|S|S|||||     145341.58|     145341.58|          0.00|     145341.58|MUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"GDN cost trf 3600-3605,3606"||||0000144000|RFBU|||          0.00|||||000000|00000000|0000145004|||X|||          0.00|||0000910100||||||   0|||20200630|SA|0093600000|010000521736002020|BKPF|0000210030|K|20200630|USD|MUR|10|MUR|||||||20200702|044359|       3620.83|00000000||
line(331104)	3606|0100001103|2020|003|40|S|S|||||       4490.09|       4490.09|          0.00|       4490.09|MUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"GDN TUP trf 3600-3605,3606"||||0000144000|RFBU|||          0.00|||||000000|00000000|0000145004|||X|||          0.00|||0000910100||||||   0|||20200630|SA|0093600000|010000521736002020|BKPF|0000210030|K|20200630|USD|MUR|10|MUR|||||||20200702|044359|        111.86|00000000||
line(338926)	3700|7200000084|2020|001|50|S|H|||||    2463306.00|    2463306.00|          0.00|    2463306.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158008|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000282005|720000008437002020|BKPF|0000282005|S|20190930|USD|EUR|10|EUR|||||||20200702|104403|    2731482.00|00000000||
line(338927)	3700|7200000084|2020|002|40|S|S|||||    2463306.00|    2463306.00|          0.00|    2463306.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000158008|720000008437002020|BKPF|0000158008|S|20190930|USD|EUR|10|EUR|||||||20200702|104403|    2731482.00|00000000||
line(338928)	3700|7200000085|2020|001|50|S|H|||||       5991.00|       5991.00|          0.00|       5991.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000008537002020|BKPF|0000158010|S|20190930|USD|EUR|10|EUR||||||A5FPU001|20200702|104414|       6643.00|00000000||
line(338929)	3700|7200000085|2020|002|50|S|H|||||      20763.00|      20763.00|          0.00|      20763.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000008537002020|BKPF|0000158010|S|20190930|USD|EUR|10|EUR||||||A5FPU001|20200702|104414|      23023.00|00000000||
line(338930)	3700|7200000085|2020|003|40|S|S|||||      20763.00|      20763.00|          0.00|      20763.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008537002020|BKPF|0000630005|S|20190930|USD|EUR|10|EUR|||||||20200702|104414|      23023.00|00000000||
line(338931)	3700|7200000085|2020|004|40|S|S|||||       5991.00|       5991.00|          0.00|       5991.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008537002020|BKPF|0000630005|S|20190930|USD|EUR|10|EUR|||||||20200702|104414|       6643.00|00000000||
line(338932)	3700|7200000086|2020|001|50|S|H|||||       6121.00|       6121.00|          0.00|       6121.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000008637002020|BKPF|0000158010|S|20191031|USD|EUR|10|EUR||||||A5FPU001|20200702|104430|       6709.00|00000000||
line(338933)	3700|7200000086|2020|002|50|S|H|||||      20632.00|      20632.00|          0.00|      20632.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000008637002020|BKPF|0000158010|S|20191031|USD|EUR|10|EUR||||||A5FPU001|20200702|104430|      22613.00|00000000||
line(338934)	3700|7200000086|2020|003|40|S|S|||||      20632.00|      20632.00|          0.00|      20632.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008637002020|BKPF|0000630005|S|20191031|USD|EUR|10|EUR|||||||20200702|104430|      22613.00|00000000||
line(338935)	3700|7200000086|2020|004|40|S|S|||||       6121.00|       6121.00|          0.00|       6121.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008637002020|BKPF|0000630005|S|20191031|USD|EUR|10|EUR|||||||20200702|104430|       6709.00|00000000||
line(338936)	3700|7200000087|2020|001|50|S|H|||||       6136.00|       6136.00|          0.00|       6136.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000008737002020|BKPF|0000158010|S|20191130|USD|EUR|10|EUR||||||A5FPU001|20200702|104446|       6808.00|00000000||
line(338937)	3700|7200000087|2020|002|50|S|H|||||      20617.00|      20617.00|          0.00|      20617.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000008737002020|BKPF|0000158010|S|20191130|USD|EUR|10|EUR||||||A5FPU001|20200702|104446|      22875.00|00000000||
line(338938)	3700|7200000087|2020|003|40|S|S|||||      20617.00|      20617.00|          0.00|      20617.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008737002020|BKPF|0000630005|S|20191130|USD|EUR|10|EUR|||||||20200702|104446|      22875.00|00000000||
line(338939)	3700|7200000087|2020|004|40|S|S|||||       6136.00|       6136.00|          0.00|       6136.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008737002020|BKPF|0000630005|S|20191130|USD|EUR|10|EUR|||||||20200702|104446|       6808.00|00000000||
line(338940)	3700|7200000088|2020|001|50|S|H|||||       6151.00|       6151.00|          0.00|       6151.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000008837002020|BKPF|0000158010|S|20191231|USD|EUR|10|EUR||||||A5FPU001|20200702|104456|       6773.00|00000000||
line(338941)	3700|7200000088|2020|002|50|S|H|||||      20602.00|      20602.00|          0.00|      20602.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000008837002020|BKPF|0000158010|S|20191231|USD|EUR|10|EUR||||||A5FPU001|20200702|104456|      22684.00|00000000||
line(338942)	3700|7200000088|2020|003|40|S|S|||||      20602.00|      20602.00|          0.00|      20602.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008837002020|BKPF|0000630005|S|20191231|USD|EUR|10|EUR|||||||20200702|104456|      22684.00|00000000||
line(338943)	3700|7200000088|2020|004|40|S|S|||||       6151.00|       6151.00|          0.00|       6151.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008837002020|BKPF|0000630005|S|20191231|USD|EUR|10|EUR|||||||20200702|104456|       6773.00|00000000||
line(338944)	3700|7200000089|2020|001|50|S|H|||||       6282.00|       6282.00|          0.00|       6282.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000008937002020|BKPF|0000158010|S|20200131|USD|EUR|10|EUR||||||A5FPU001|20200702|104505|       6997.00|00000000||
line(338945)	3700|7200000089|2020|002|50|S|H|||||      20471.00|      20471.00|          0.00|      20471.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000008937002020|BKPF|0000158010|S|20200131|USD|EUR|10|EUR||||||A5FPU001|20200702|104505|      22800.00|00000000||
line(338946)	3700|7200000089|2020|003|40|S|S|||||      20471.00|      20471.00|          0.00|      20471.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008937002020|BKPF|0000630005|S|20200131|USD|EUR|10|EUR|||||||20200702|104505|      22800.00|00000000||
line(338947)	3700|7200000089|2020|004|40|S|S|||||       6282.00|       6282.00|          0.00|       6282.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000008937002020|BKPF|0000630005|S|20200131|USD|EUR|10|EUR|||||||20200702|104505|       6997.00|00000000||
line(338948)	3700|7200000090|2020|001|50|S|H|||||       6298.00|       6298.00|          0.00|       6298.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000009037002020|BKPF|0000158010|S|20200229|USD|EUR|10|EUR||||||A5FPU001|20200702|104522|       6938.00|00000000||
line(338949)	3700|7200000090|2020|002|50|S|H|||||      20456.00|      20456.00|          0.00|      20456.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000009037002020|BKPF|0000158010|S|20200229|USD|EUR|10|EUR||||||A5FPU001|20200702|104522|      22536.00|00000000||
line(338950)	3700|7200000090|2020|003|40|S|S|||||      20456.00|      20456.00|          0.00|      20456.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009037002020|BKPF|0000630005|S|20200229|USD|EUR|10|EUR|||||||20200702|104522|      22536.00|00000000||
line(338951)	3700|7200000090|2020|004|40|S|S|||||       6298.00|       6298.00|          0.00|       6298.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009037002020|BKPF|0000630005|S|20200229|USD|EUR|10|EUR|||||||20200702|104522|       6938.00|00000000||
line(338952)	3700|7200000091|2020|001|50|S|H|||||       6365.00|       6365.00|          0.00|       6365.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000009137002020|BKPF|0000158010|S|20200331|USD|EUR|10|EUR||||||A5FPU001|20200702|104531|       6925.00|00000000||
line(338953)	3700|7200000091|2020|002|50|S|H|||||      20388.00|      20388.00|          0.00|      20388.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000009137002020|BKPF|0000158010|S|20200331|USD|EUR|10|EUR||||||A5FPU001|20200702|104531|      22179.00|00000000||
line(338954)	3700|7200000091|2020|003|40|S|S|||||      20388.00|      20388.00|          0.00|      20388.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009137002020|BKPF|0000630005|S|20200331|USD|EUR|10|EUR|||||||20200702|104531|      22179.00|00000000||
line(338955)	3700|7200000091|2020|004|40|S|S|||||       6365.00|       6365.00|          0.00|       6365.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009137002020|BKPF|0000630005|S|20200331|USD|EUR|10|EUR|||||||20200702|104531|       6925.00|00000000||
line(338956)	3700|7200000092|2020|001|50|S|H|||||       7022.00|       7022.00|          0.00|       7022.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000009237002020|BKPF|0000158010|S|20200430|USD|EUR|10|EUR||||||A5FPU001|20200702|104549|       7734.00|00000000||
line(338957)	3700|7200000092|2020|002|50|S|H|||||      19732.00|      19732.00|          0.00|      19732.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000009237002020|BKPF|0000158010|S|20200430|USD|EUR|10|EUR||||||A5FPU001|20200702|104549|      21735.00|00000000||
line(338958)	3700|7200000092|2020|003|40|S|S|||||      19732.00|      19732.00|          0.00|      19732.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009237002020|BKPF|0000630005|S|20200430|USD|EUR|10|EUR|||||||20200702|104549|      21735.00|00000000||
line(338959)	3700|7200000092|2020|004|40|S|S|||||       7022.00|       7022.00|          0.00|       7022.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009237002020|BKPF|0000630005|S|20200430|USD|EUR|10|EUR|||||||20200702|104549|       7734.00|00000000||
line(338960)	3700|7200000093|2020|001|50|S|H|||||       7039.00|       7039.00|          0.00|       7039.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000009337002020|BKPF|0000158010|S|20200531|USD|EUR|10|EUR||||||A5FPU001|20200702|104606|       7628.00|00000000||
line(338961)	3700|7200000093|2020|002|50|S|H|||||      19715.00|      19715.00|          0.00|      19715.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000009337002020|BKPF|0000158010|S|20200531|USD|EUR|10|EUR||||||A5FPU001|20200702|104606|      21364.00|00000000||
line(338962)	3700|7200000093|2020|003|40|S|S|||||      19715.00|      19715.00|          0.00|      19715.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009337002020|BKPF|0000630005|S|20200531|USD|EUR|10|EUR|||||||20200702|104606|      21364.00|00000000||
line(338963)	3700|7200000093|2020|004|40|S|S|||||       7039.00|       7039.00|          0.00|       7039.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009337002020|BKPF|0000630005|S|20200531|USD|EUR|10|EUR|||||||20200702|104606|       7628.00|00000000||
line(338964)	3700|7200000094|2020|001|50|S|H|||||       6764.00|       6764.00|          0.00|       6764.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630004||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630004|20200630|Z2|0000158010|720000009437002020|BKPF|0000158010|S|20200630|USD|EUR|10|EUR||||||A5FPU001|20200702|104616|       7413.90|00000000||
line(338965)	3700|7200000094|2020|002|50|S|H|||||      19989.00|      19989.00|          0.00|      19989.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000630005||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000630005|20200630|Z2|0000158010|720000009437002020|BKPF|0000158010|S|20200630|USD|EUR|10|EUR||||||A5FPU001|20200702|104616|      21909.60|00000000||
line(338966)	3700|7200000094|2020|003|40|S|S|||||      19989.00|      19989.00|          0.00|      19989.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000158000|RFBU|||          0.00|||||000000|00000000|0000158010|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009437002020|BKPF|0000630005|S|20200630|USD|EUR|10|EUR|||||||20200702|104616|      21909.60|00000000||
line(338967)	3700|7200000094|2020|004|40|S|S|||||       6764.00|       6764.00|          0.00|       6764.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000630005|720000009437002020|BKPF|0000630005|S|20200630|USD|EUR|10|EUR|||||||20200702|104616|       7413.90|00000000||
line(338970)	3700|7200000096|2020|001|40|S|S|||||       3698.00|       3698.00|          0.00|       3698.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000282000|RFBU|||          0.00|||||000000|00000000|0000282005|||X|||          0.00|||0000130516||||||   0|||20200630|Z2|0000610200|720000009637002020|BKPF|0000610200|S|20190930|USD|EUR|10|EUR|||||||20200702|105806|       4101.00|00000000||
line(338971)	3700|7200000096|2020|002|50|S|H|||||       3698.00|       3698.00|          0.00|       3698.00|EUR|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00|          0.00||||000||          0.00|      0.00000|          0.00|          0.00|          0.00|00000000|20200630|"BEL-013_9999999_Tour & Taxi ""Gare Maritime"""||||0000610000|RFBU|||          0.00|||||000000|00000000|0000610200||||||          0.00|||0000130516|||A5FPU001|300||   0|300|0000610200|20200630|Z2|0000282005|720000009637002020|BKPF|0000282005|S|20190930|USD|EUR|10|EUR||||||A5FPU001|20200702|105806|       4101.00|00000000||
